ESPT_CD_ID;EMBA_CD_ID;PORT_CD_ID_ORIGEM;PORT_CD_ID_DESTINO;ESPT_TX_NUM_ESCALA;ESPT_DT_QTO_BOLETIM;ESPT_DT_QTP_BOLETIM;ESPT_NR_DIST_NAVEGADA;ESPT_NR_DIST_TABELADA;ESPT_NR_COMB_EXI_MFO;ESPT_NR_OLEO_PESADO;ESPT_NR_COMB_EXI_MDO_MGO;ESPT_NR_OLEO_DIESEL;ESPT_MD_VELOC_TP;ESPT_MD_CONS_FO;ESPT_MD_CONS_DO;ESPT_IN_CARGA_LASTRO;CEVG_NR_TEMPO;CEVG_NR_OLEO_PESADO;CEVG_NR_OLEO_DIESEL;CEVG_NR_DISTANCIA_NAV;CONSUMO_FO_VIAGEM;CONSUMO_DO_VIAGEM;CONSUMO_TOTAL;CONSUMO_MEDIO_VIAGEM;CONSUMO_FO_DCE;CONSUMO_DO_DCE;CONSUMO_TOTAL_DCE;CONSUMO_MEDIO_DCE;CONSUMO_DO_FCE;CONSUMO_FO_FCE;CONSUMO_TOTAL_FCE;CONSUMO_MEDIO_FCE;VELOC_MEDIA_VIAGEM;VELOC_MEDIA_FCE;VELOC_MEDIA_DCE;TEMPO_VIAGEM
278010;1YJC;COAR;BELM;277;4/11/2019 2:06 PM;4/14/2019 7:24 PM;1270;1270;112.3;17.5;147.55;21.3;14.5;18.9;1.3;C;67.2;29.95;3.3;1124;35.25;3.8;39.05;32.52;29.95;3.3;33.25;33.8;0.5;5.3;5.8;25.17;16.49;14.9;16.73;77
278358;1YLJ;COAR;BELM;265;4/16/2019 11:24 AM;4/20/2019 1:30 AM;1297;1270;63.35;51.85;98.14;51.85;13.25;11.85;0.05;C;85.1;32.65;0;1297;34.79;0;34.79;37.28;32.65;0;32.65;39.72;0;2.14;2.14;0;15.08;0;15.24;86
278501;1YIH;COAR;BELM;289;4/20/2019 10:18 AM;4/23/2019 4:30 PM;1275;1270;185.65;54.61;226.19;58.37;15.1;17.85;1;C;67.8;34.94;3.32;1154;40.54;3.76;44.3;28.78;34.94;3.32;38.26;30.16;0.44;5.6;6.04;20.03;16.35;11.86;17.02;78
278561;1YJC;COAR;BELM;283;4/25/2019 11:24 AM;4/28/2019 2:42 PM;1265;1270;312.6;49.75;350.2;53.55;14.5;18.9;1.3;C;64.6;32.1;3.2;1101;37.6;3.8;41.4;30.56;32.1;3.2;35.3;31.19;0.6;5.5;6.1;26.89;16.87;15.77;17.04;75
278909;1YLJ;COAR;BELM;271;4/30/2019 12:30 PM;5/5/2019 1:12 AM;1297;1270;348.32;51.85;384.89;51.85;13.25;11.85;0.05;C;82.5;32.53;0;1297;36.57;0;36.57;35.47;32.53;0;32.53;39.87;0;4.04;4.04;0;12.01;0;15.72;108
279056;1YIH;COAR;BELM;295;5/4/2019 11:00 AM;5/7/2019 3:48 PM;1275;1270;396.48;93.96;439.58;97.75;15.1;17.85;1;C;65.9;37.31;3.32;1153;43.1;3.79;46.89;27.19;37.31;3.32;40.63;28.38;0.47;5.79;6.26;19.49;0.58;0.06;17.5;2188
279185;1YJC;COAR;BELM;289;5/9/2019 12:30 PM;5/12/2019 3:54 PM;1271;1270;216.4;31.7;253;35.55;14.5;18.9;1.3;C;66;32.35;3.3;1126;36.6;3.85;40.45;31.42;32.35;3.3;35.65;31.58;0.55;4.25;4.8;30.21;0.58;0.07;17.06;2187
279413;1YLJ;COAR;BELM;277;5/13/2019 1:30 PM;5/16/2019 10:48 PM;1299;1270;257.95;51.85;291.57;51.85;13.25;11.85;0.05;C;80.3;31.32;0;1299;33.62;0;33.62;38.64;31.32;0;31.32;41.48;0;2.3;2.3;0;16.04;0;16.18;81
279488;1YIH;COAR;BELM;301;5/18/2019 12:12 PM;5/21/2019 4:30 PM;1276;1270;289.2;77.42;338.85;81.17;15.1;17.85;1;C;65.5;43.27;3.28;1155;49.65;3.75;53.4;23.9;43.27;3.28;46.55;24.81;0.47;6.38;6.85;17.66;16.79;11.52;17.63;76
279714;1YJC;COAR;BELM;295;5/23/2019 10:42 AM;5/26/2019 1:48 PM;1271;1270;119;14;156.15;17.7;14.5;18.9;1.3;C;65;32.15;3.2;1124;37.15;3.7;40.85;31.11;32.15;3.2;35.35;31.8;0.5;5;5.5;26.73;16.95;14.7;17.29;75
280181;1YIH;COAR;BELM;307;5/31/2019 11:00 AM;6/4/2019 1:00 AM;1290;1270;180.2;62.27;226.73;66.38;15.1;17.85;1;C;65.6;40.87;3.26;1167;46.53;4.11;50.64;25.47;40.87;3.26;44.13;26.44;0.85;5.66;6.51;18.89;15;6.03;17.79;86
280460;1YJC;COAR;BELM;301;6/6/2019 12:24 PM;6/9/2019 5:36 PM;1271;1270;324.6;46.6;361.95;50.25;14.5;18.9;1.3;C;66.8;30.6;3.05;1124;37.35;3.65;41;31;30.6;3.05;33.65;33.4;0.6;6.75;7.35;20;0.57;0.07;16.83;2213
280842;1YLJ;COAR;BELM;289;6/11/2019 1:24 PM;6/14/2019 11:24 PM;1298;1270;308.16;51.85;342.6;51.85;13.25;11.85;0.05;C;81;32.31;0;1298;34.44;0;34.44;37.69;32.31;0;32.31;40.17;0;2.13;2.13;0;15.83;0;16.02;82
281502;1YJC;COAR;BELM;307;6/21/2019 1:12 PM;6/24/2019 5:54 PM;1267;1270;228.5;29.05;265.05;32.6;14.5;18.9;1.3;C;66.3;31.45;3.1;1124;36.55;3.55;40.1;31.6;31.45;3.1;34.55;32.53;0.45;5.1;5.55;25.77;16.67;14.74;16.95;76
281800;1YLJ;COAR;BELM;295;6/26/2019 1:42 PM;6/30/2019 1:12 AM;1297;1270;212.14;51.85;247.83;51.85;13.25;11.85;0.05;C;82.5;33.49;0;1297;35.69;0;35.69;36.34;33.49;0;33.49;38.73;0;2.2;2.2;0;15.63;0;15.72;83
282241;1YJC;COAR;BELM;313;7/3/2019 12:36 PM;7/6/2019 6:06 PM;1267;1270;133.6;14.45;170.35;18.1;14.5;18.9;1.3;C;67;31.75;3.15;1124;36.75;3.65;40.4;31.36;31.75;3.15;34.9;32.21;0.5;5;5.5;26;0.57;0.07;16.78;2213
282693;1YLJ;COAR;BELM;301;7/8/2019 12:54 PM;7/11/2019 11:48 PM;1298;1270;118.53;51.85;154.77;51.85;13.25;11.85;0.05;C;81.9;34.01;0;1298;36.24;0;36.24;35.82;34.01;0;34.01;38.17;0;2.23;2.23;0;0.59;0;15.85;2218
283595;1YJC;COAR;BELM;319;7/16/2019 1:12 PM;7/19/2019 6:12 PM;1268;1270;134.2;74.15;169.7;77.6;14.5;18.9;1.3;C;66.8;30.8;3;1124;35.5;3.45;38.95;32.55;30.8;3;33.8;33.25;0.45;4.7;5.15;27.96;16.47;14.12;16.83;77
284410;1YJC;COAR;BELM;325;7/27/2019 1:00 PM;7/30/2019 6:00 PM;1267;1270;234.4;61.8;270.85;65.1;14.5;18.9;1.3;C;66.9;31.35;2.85;1124;36.45;3.3;39.75;31.87;31.35;2.85;34.2;32.87;0.45;5.1;5.55;25.77;16.45;14.16;16.8;77
284813;1YIH;COAR;BELM;333;7/31/2019 12:00 PM;8/4/2019 3:48 AM;1305;1270;254.79;51.4;288.23;55.38;11.25;7.75;1;C;72.7;30.06;3.38;1181;33.44;3.98;37.42;34.87;30.06;3.38;33.44;35.32;0.6;3.38;3.98;31.16;15;8.67;16.24;87
286397;1YJC;COAR;BELM;331;8/18/2019 12:42 PM;8/21/2019 6:00 PM;1268;1270;135.9;37.85;174.55;41.4;14.5;18.9;1.3;C;67.3;33.25;3.05;1124;38.65;3.55;42.2;30.05;33.25;3.05;36.3;30.96;0.5;5.4;5.9;24.41;16.47;14.85;16.7;77
288433;25R5;COAR;BELM;133;9/29/2019 10:30 AM;10/3/2019 3:30 AM;1308;1270;75;21;121;21;13;14;3;C;69.09;45.08;0;1036;46;0;46;28.43;45.08;0;45.08;22.98;0;0.92;0.92;295.65;14.7;13.66;14.99;89
288600;1YJC;COAR;BELM;339;10/2/2019 11:54 AM;10/5/2019 10:12 PM;1270;1270;168.65;39.1;207.2;42.85;14.5;18.9;1.3;C;72.1;33.15;3.25;1124;38.55;3.75;42.3;30.02;33.15;3.25;36.4;30.88;0.5;5.4;5.9;24.75;0.59;0.07;15.59;2146
290575;1YJC;COAR;BELM;357;11/13/2019 12:48 PM;11/16/2019 11:30 PM;1269;1270;100.52;43.2;140.02;46.64;14.5;18.9;1.3;C;72.7;34.08;2.99;1124;39.5;3.44;42.94;29.55;34.08;2.99;37.07;30.32;0.45;5.42;5.87;24.7;15.48;15.59;15.46;82
291103;1YJC;COAR;BELM;363;11/25/2019 4:36 PM;11/29/2019 4:24 AM;1268;1270;315.93;81.62;353.65;85.11;14.5;18.9;1.3;C;72.8;32.2;2.95;1118;37.72;3.49;41.21;30.77;32.2;2.95;35.15;31.81;0.54;5.52;6.06;24.75;15.28;14.71;15.36;83
291750;1YJC;COAR;BELM;369;12/9/2019 1:42 PM;12/12/2019 11:24 PM;1268;1270;228.66;66.29;265.12;69.91;14.5;18.9;1.3;C;71.8;31.49;3.1;1118;36.46;3.62;40.08;31.64;31.49;3.1;34.59;32.32;0.52;4.97;5.49;27.32;0.58;0.07;15.57;2193
255145;1YJC;COAR;CODA;35;9/22/2017 10:12 AM;9/22/2017 4:06 PM;80;82;311.3;61.35;313.05;61.7;15;15.5;1.3;L;4.9;1.75;0.35;80;1.75;0.35;2.1;38.1;1.75;0.35;2.1;38.1;0;0;0;0;16;0;16.33;5
255126;1WVL;COAR;CODA;153;9/24/2017 10:24 AM;9/24/2017 3:42 PM;81;82;297.16;60.69;298.32;61.26;12;12;1.4;L;4.3;1.15;0.56;81;1.16;0.57;1.73;46.82;1.15;0.56;1.71;47.37;0.01;0.01;0.02;0;16.2;0;18.84;5
255647;1WVL;COAR;CODA;157;9/26/2017 10:18 AM;9/26/2017 3:12 PM;80;82;293.98;56.87;295.17;57.53;11.5;12;1.4;C;3.9;1.18;0.66;80;1.19;0.66;1.85;43.24;1.18;0.66;1.84;43.48;0;0.01;0.01;0;20;0;20.51;4
255884;1WVL;COAR;CODA;161;9/28/2017 10:30 AM;9/28/2017 3:24 PM;80;82;290.42;53.6;291.63;54.27;11.5;12;1.4;C;3.9;1.2;0.67;80;1.21;0.67;1.88;42.55;1.2;0.67;1.87;42.78;0;0.01;0.01;0;20;0;20.51;4
256547;1YLJ;COAR;CODA;41;10/1/2017 10:00 AM;10/1/2017 3:00 PM;75;82;373.02;66.78;374.77;66.78;13.25;11.85;0.05;C;4;1.75;0;75;1.75;0;1.75;42.86;1.75;0;1.75;42.86;0;0;0;0;15;0;18.75;5
285487;25R5;COAR;CODA;115;8/13/2019 10:15 AM;8/13/2019 3:00 PM;84;82;245;14;248;14;13;14;3;C;3.75;2.36;0;71;3;0;3;28;2.36;0;2.36;30.08;0;0.64;0.64;20.31;21;52;18.93;4
289158;25R5;COAR;CODA;143;10/14/2019 10:15 AM;10/14/2019 3:30 PM;84.46;82;252;14;255;14;13;14;3;C;4.25;2.54;0;71;3;0;3;28.15;2.54;0;2.54;27.95;0;0.46;0.46;29.26;16.89;17.95;16.71;5
289594;25R5;COAR;CODA;149;10/21/2019 10:30 AM;10/21/2019 3:30 PM;84.46;82;230;34;233;34;13;14;3;C;4.33;2.46;0;71;3;0;3;28.15;2.46;0;2.46;28.86;0;0.54;0.54;24.93;16.89;20.09;16.4;5
289817;28VV;COAR;CODA;27;10/25/2019 10:54 AM;10/25/2019 3:18 PM;72;82;203.7;44.03;205.29;44.37;13.5;11.5;1.2;C;4.4;1.59;0.34;72;1.59;0.34;1.93;37.31;1.59;0.34;1.93;37.31;0;0;0;0;18;0;16.36;4
103113;6868;COAR;FLZA;171;2/10/2009 11:00 AM;2/15/2009 5:06 PM;1792;1794;180.39;67.03;235.28;72.18;13.6;18;1.5;C;90;39.43;3.49;1387;54.89;5.15;60.04;29.85;39.43;3.49;42.92;32.32;1.66;15.46;17.12;23.66;14.22;11.25;15.41;126
103116;5903;COAR;FLZA;1265;2/11/2009 12:06 PM;2/17/2009 7:12 PM;1825;1826;188.9;70.73;246.06;76.49;15.25;13;1;C;92.9;41.44;3.55;1228;57.16;5.76;62.92;29.01;41.44;3.55;44.99;27.29;2.21;15.72;17.93;33.3;12.09;10.28;13.22;151
105076;5839;COAR;FLZA;1247;3/3/2009 11:18 AM;3/8/2009 8:48 AM;1800;1796;356.19;56.8;414.48;61.56;15;15.25;1;C;88.8;43.62;3.63;1417;58.29;4.76;63.05;28.55;43.62;3.63;47.25;29.99;1.13;14.67;15.8;24.24;0.49;0.11;15.96;3669
111364;8798;COAR;FLZA;139;4/15/2009 3:00 PM;4/21/2009 1:00 AM;1818;1818;31.68;30.42;94.14;36.47;15;18.1;1.6;C;94;43.19;4.16;1373;62.46;6.05;68.51;26.54;43.19;4.16;47.35;29;1.89;19.27;21.16;21.03;13.98;12.36;14.61;130
112991;6135;COAR;FLZA;1253;5/5/2009 12:12 PM;5/10/2009 8:48 AM;1822;1822;208.16;21.21;260.73;25.8;15;15.25;1;C;86.8;39.15;3.39;1428;52.57;4.59;57.16;31.88;39.15;3.39;42.54;33.57;1.2;13.42;14.62;26.95;0.5;0.11;16.45;3668
115285;8798;COAR;FLZA;171;6/26/2009 4:00 PM;7/2/2009 1:00 PM;1803;1792;119.03;57.79;173.85;63.25;14.5;15.75;1.5;C;94;36;3.64;1203;54.82;5.46;60.28;29.91;36;3.64;39.64;30.35;1.82;18.82;20.64;29.07;12.79;12.77;12.8;141
116341;6135;COAR;FLZA;1281;7/17/2009 10:12 AM;7/22/2009 11:42 AM;1824;1824;312.96;38.49;372.34;44.13;15;15.25;1;C;88.4;43.12;4.08;1428;59.38;5.64;65.02;28.05;43.12;4.08;47.2;30.25;1.56;16.26;17.82;22.22;15.07;12.15;16.15;121
119036;5557;COAR;FLZA;831;9/3/2009 1:24 PM;9/9/2009 11:54 AM;1802.5;1810;373.54;61.97;;;15;14;1;C;95.3;49.18;4.7;1417;;;;;49.18;4.7;53.88;26.3;;;;;0.41;0.09;14.87;4414
126006;5903;COAR;FLZA;1357;11/6/2009 12:42 PM;11/12/2009 3:18 AM;1836;1836;196.55;43.08;256.67;48.13;15.25;13;1;C;85.2;37.15;3.14;1189;60.12;5.05;65.17;28.17;37.15;3.14;40.29;29.51;1.91;22.97;24.88;26;0.42;0.15;13.96;4382
135208;6135;COAR;FLZA;1349;1/3/2010 11:30 AM;1/8/2010 4:48 PM;1828;1828;325.05;36.54;274.97;26.88;15;15.25;1;C;92.8;40.12;4.25;1422;-50.08;-9.66;-59.74;-30.6;40.12;4.25;44.37;32.05;-13.91;-90.2;-104.11;-3.9;0.5;0.11;15.32;3677
136609;8798;COAR;FLZA;241;1/12/2010 9:00 AM;1/18/2010 7:00 AM;1797;1797;320.56;87.55;375.91;94.75;14.5;15.75;1.5;C;102.96;37.94;5.57;1209;55.35;7.2;62.55;28.73;37.94;5.57;43.51;27.79;1.63;17.41;19.04;30.88;12.65;15.06;11.74;142
138075;6135;COAR;FLZA;1353;1/23/2010 11:30 AM;1/28/2010 12:30 PM;1825;1825;386.45;46.77;438.69;52.32;15;15.25;1;C;89.9;38.65;4.12;1432;52.24;5.55;57.79;31.58;38.65;4.12;42.77;33.48;1.43;13.59;15.02;26.17;15.08;12.64;15.93;121
138252;5557;COAR;FLZA;881;1/27/2010 2:36 PM;2/1/2010 11:36 PM;1807;1809;97.48;35.89;161.04;42.01;15;14;1;C;94.6;46.96;4.87;1422;63.56;6.12;69.68;25.93;46.96;4.87;51.83;27.44;1.25;16.6;17.85;21.57;14.01;11.19;15.03;129
141933;5903;COAR;FLZA;1427;5/5/2010 9:36 AM;5/10/2010 10:00 AM;1827;1827;91.5;16.85;147.15;20.45;15.25;13;1;C;89.15;41.05;3.45;1328;55.65;3.6;59.25;30.84;41.05;3.45;44.5;29.84;0.15;14.6;14.75;33.83;0.5;0.14;14.9;3672
149212;6868;COAR;FLZA;353;8/14/2010 5:00 PM;8/20/2010 12:00 AM;1791;1794;265.5;5.5;318.1;11.5;13.6;18;1.5;C;91;39.8;4.6;1409;52.6;6;58.6;30.56;39.8;4.6;44.4;31.73;1.4;12.8;14.2;26.9;14.1;10.61;15.48;127
152821;6868;COAR;FLZA;381;11/19/2010 10:24 AM;11/25/2010 9:42 AM;1792;1799;358.4;77.3;420.9;83.5;13.6;18;1.5;C;100.9;47.8;4.3;1401;62.5;6.2;68.7;26.08;47.8;4.3;52.1;26.89;1.9;14.7;16.6;23.55;12.53;9.29;13.89;143
186283;0U7H;COAR;FLZA;293;10/28/2012 9:06 PM;11/3/2012 1:54 PM;1846;1795;296.78;29.98;357.56;35.5;13.5;12.6;1.05;C;82.8;34.33;3.31;1130;60.78;5.52;66.3;27.84;34.33;3.31;37.64;30.02;2.21;26.45;28.66;24.98;13.57;13.46;13.65;136
98375;5839;COAR;MAUS;1221;1/8/2009 10:18 AM;1/8/2009 11:42 PM;238;238;418.96;59.9;426.03;61;15;15.25;1;C;13.44;7.07;1.1;238;7.07;1.1;8.17;29.13;7.07;1.1;8.17;29.13;0;0;0;0;18.31;0;17.71;13
98889;96;COAR;MAUS;2287;1/12/2009 12:20 PM;1/13/2009 3:15 AM;242;242;341.88;44.28;352.38;46.58;11.3;17;3.8;C;15.92;10.5;2.3;242;10.5;2.3;12.8;18.91;10.5;2.3;12.8;18.91;0;0;0;0;17.29;0;15.2;14
99470;96;COAR;MAUS;2291;1/17/2009 11:30 AM;1/18/2009 3:30 AM;242;242;316.23;87.51;326.04;90.67;11.3;17;3.8;C;16;9.81;3.16;242;9.81;3.16;12.97;18.66;9.81;3.16;12.97;18.66;0;0;0;0;15.12;0;15.12;16
100373;8798;COAR;MAUS;111;1/21/2009 2:30 PM;1/22/2009 4:30 AM;228;236;371.51;79.8;377.38;80.28;15;18.1;1.6;C;13;5.5;0.45;212;5.87;0.48;6.35;35.91;5.5;0.45;5.95;35.63;0.03;0.37;0.4;40;16.29;16;16.31;14
100471;96;COAR;MAUS;2295;1/25/2009 11:45 AM;1/26/2009 3:35 AM;242;242;291.44;57.72;301.25;60.09;11.3;17;3.8;C;15.83;9.81;2.37;242;9.81;2.37;12.18;19.87;9.81;2.37;12.18;19.87;0;0;0;0;16.13;0;15.29;15
101677;96;COAR;MAUS;2299;2/3/2009 11:30 AM;2/4/2009 3:15 AM;242;242;266.78;26.85;276.23;29.05;11.3;17;3.8;C;15.75;9.45;2.2;242;9.45;2.2;11.65;20.77;9.45;2.2;11.65;20.77;0;0;0;0;0.33;0;15.37;735
102470;96;COAR;MAUS;2303;2/8/2009 12:00 PM;2/9/2009 3:50 AM;242;238;242.12;100.24;252.4;102.45;11.3;17;3.8;C;15.83;10.28;2.21;242;10.28;2.21;12.49;19.38;10.28;2.21;12.49;19.38;0;0;0;0;0.33;0;15.29;735
103471;96;COAR;MAUS;2307;2/16/2009 12:45 PM;2/17/2009 4:30 AM;242;242;216.68;68.89;226.44;71.25;11.3;17;3.8;C;15.75;9.76;2.36;242;9.76;2.36;12.12;19.97;9.76;2.36;12.12;19.97;0;0;0;0;16.13;0;15.37;15
104595;96;COAR;MAUS;2311;2/23/2009 12:15 PM;2/24/2009 3:55 AM;242;242;190.94;41.34;190.94;41.34;11.3;17;3.8;C;15.67;9.39;2.19;242;0;0;0;0;9.39;2.19;11.58;20.9;-2.19;-9.39;-11.58;0;16.13;0;15.44;15
105192;96;COAR;MAUS;2315;3/4/2009 1:10 PM;3/5/2009 4:50 AM;242;242;164.37;68.71;174.47;71.16;11.3;17;3.8;C;15.33;10.1;2.45;242;10.1;2.45;12.55;19.28;10.1;2.45;12.55;19.28;0;0;0;0;0.34;0;15.79;711
106190;6135;COAR;MAUS;1231;3/9/2009 10:24 AM;3/9/2009 11:24 PM;237;237;360.44;46.93;367.4;48.22;15;15.25;1;C;13;5.85;0.56;237;6.96;1.29;8.25;28.73;5.85;0.56;6.41;36.97;0.73;1.11;1.84;0;18.23;0;18.23;13
106930;96;COAR;MAUS;2323;3/19/2009 1:00 PM;3/20/2009 4:30 AM;242;242;361.22;71.7;370.82;74.1;11.3;17;3.8;C;15.5;9.6;2.4;242;9.6;2.4;12;20.17;9.6;2.4;12;20.17;0;0;0;0;16.13;0;15.61;15
108833;6135;COAR;MAUS;1239;3/29/2009 10:18 AM;3/29/2009 11:12 PM;238;238;250.9;24.82;256.71;25.38;15;15.25;1;C;12.9;5.81;0.56;238;5.81;0.56;6.37;37.36;5.81;0.56;6.37;37.36;0;0;0;0;19.83;0;18.45;12
109050;96;COAR;MAUS;2331;4/4/2009 1:50 PM;4/5/2009 5:30 AM;238;238;310.02;67.12;319.62;69.57;11.3;17;3.8;C;15.67;9.6;2.45;238;9.6;2.45;12.05;19.75;9.6;2.45;12.05;19.75;0;0;0;0;0.33;0;15.19;711
110629;5839;COAR;MAUS;1257;4/9/2009 11:48 AM;4/9/2009 11:42 PM;240;235;150.01;22.52;156.59;23.13;15;15.25;1;C;11.9;6.58;0.61;240;6.58;0.61;7.19;33.38;6.58;0.61;7.19;33.38;0;0;0;0;21.82;0;20.17;11
112609;5557;COAR;MAUS;785;4/29/2009 3:00 PM;4/30/2009 4:30 AM;242;240;204.31;30.81;;;15;14;1;C;13.5;6.7;0.84;240;;;;;6.7;0.84;7.54;31.83;;;;;18.62;-4;17.78;13
113264;5839;COAR;MAUS;1269;5/8/2009 10:42 AM;5/8/2009 11:30 PM;241;234;294.98;49.75;301.56;50.28;13;12.25;1;C;12.72;6.58;0.53;241;6.58;0.53;7.11;33.9;6.58;0.53;7.11;33.9;0;0;0;0;20.08;0;18.95;12
113415;8798;COAR;MAUS;149;5/13/2009 3:18 PM;5/14/2009 4:30 AM;225;225;219.2;67.98;225;68.78;14.5;15.75;1.5;C;13.1;5.8;0.8;225;5.8;0.8;6.6;34.09;5.8;0.8;6.6;34.09;0;0;0;0;17.31;0;17.18;13
113889;8798;COAR;MAUS;157;5/29/2009 9:42 AM;5/29/2009 10:30 PM;238;238;365.87;49.58;370.67;50.38;14.5;15.75;1.5;C;12.7;4.8;0.8;238;4.8;0.8;5.6;42.5;4.8;0.8;5.6;42.5;0;0;0;0;19.83;0;18.74;12
113824;96;COAR;MAUS;2359;5/27/2009 2:10 AM;5/31/2009 2:00 PM;238;238;228.22;41.83;238.3;44.35;11.3;17;3.8;C;15.67;10.08;2.52;238;10.08;2.52;12.6;18.89;10.08;2.52;12.6;18.89;0;0;0;0;2.22;0;15.19;107
113959;96;COAR;MAUS;2363;6/3/2009 3:35 AM;6/3/2009 3:36 AM;238;238;202.7;73.59;212;76.07;11.3;17;3.8;C;15.5;9.3;2.48;238;9.3;2.48;11.78;20.2;9.3;2.48;11.78;20.2;0;0;0;0;0;0;15.35;0
114256;96;COAR;MAUS;2367;6/9/2009 10:15 AM;6/10/2009 1:30 AM;242;242;178.76;46.47;187.3;48.6;11.3;17;3.8;C;15.25;8.54;2.13;242;8.54;2.13;10.67;22.68;8.54;2.13;10.67;22.68;0;0;0;0;0.34;0;15.87;711
114374;8798;COAR;MAUS;163;6/10/2009 11:00 AM;6/11/2009 12:00 AM;228;232;274.17;80.1;279.8;80.64;14.5;15.75;1.5;C;12.9;5.63;0.54;228;5.63;0.54;6.17;36.95;5.63;0.54;6.17;36.95;0;0;0;0;0.31;0;17.67;733
114483;96;COAR;MAUS;2371;6/19/2009 10:30 AM;6/20/2009 2:00 AM;242;242;153.29;71.3;162.59;74.09;11.3;17;3.8;C;15.5;9.3;2.79;242;9.3;2.79;12.09;20.02;9.3;2.79;12.09;20.02;0;0;0;0;16.13;0;15.61;15
114767;5903;COAR;MAUS;1301;6/21/2009 11:00 AM;6/22/2009 12:00 AM;240;240;360.6;48.47;369;49.12;15.25;13;1;C;12.9;8.4;0.65;240;8.4;0.65;9.05;26.52;8.4;0.65;9.05;26.52;0;0;0;0;18.46;0;18.6;13
114892;96;COAR;MAUS;2375;6/26/2009 10:15 AM;6/27/2009 1:30 AM;242;238;259.76;45.02;268.6;47.3;11.3;17;3.8;C;15.25;8.84;2.28;242;8.84;2.28;11.12;21.76;8.84;2.28;11.12;21.76;0;0;0;0;16.13;0;15.87;15
115283;6135;COAR;MAUS;1269;6/30/2009 10:00 AM;6/30/2009 10:42 PM;235;235;154.94;24.64;161.16;25.24;15;15.25;1;C;12.7;6.22;0.6;235;6.22;0.6;6.82;34.46;6.22;0.6;6.82;34.46;0;0;0;0;19.58;0;18.5;12
115333;96;COAR;MAUS;2379;7/2/2009 10:10 AM;7/3/2009 1:20 AM;242;238;234.21;85.4;243;87.52;11.3;17;3.8;C;15.17;8.79;2.12;242;8.79;2.12;10.91;22.18;8.79;2.12;10.91;22.18;0;0;0;0;0.37;0;15.95;663
115862;96;COAR;MAUS;2383;7/10/2009 7:00 PM;7/11/2009 10:30 AM;242;238;209.7;59;219;61.4;11.3;17;3.8;C;15.5;9.3;2.4;242;9.3;2.4;11.7;20.68;9.3;2.4;11.7;20.68;0;0;0;0;0.33;0;15.61;735
115658;112;COAR;MAUS;1301;7/15/2009 3:30 PM;7/16/2009 7:00 AM;242;245;190;45;200;48;12;20;3;C;16;10;3;242;10;3;13;18.62;10;3;13;18.62;0;0;0;0;16.13;0;15.12;15
116430;112;COAR;MAUS;1305;7/23/2009 3:35 PM;7/24/2009 7:00 AM;240;245;135;20;145;23;12;20;3;C;15.42;10;3;240;10;3;13;18.46;10;3;13;18.46;0;0;0;0;16;0;15.56;15
116811;112;COAR;MAUS;1309;7/30/2009 12:00 PM;7/31/2009 3:00 AM;239;245;270;58;280;61;12;20;3;C;15;10;3;239;10;3;13;18.38;10;3;13;18.38;0;0;0;0;15.93;0;15.93;15
116989;5839;COAR;MAUS;1303;7/31/2009 10:12 AM;7/31/2009 11:12 PM;238;238;305.55;46.29;314.58;48.74;15;15.25;1;C;12.96;9.03;2.45;238;9.03;2.45;11.48;20.73;9.03;2.45;11.48;20.73;0;0;0;0;18.31;0;18.36;13
117869;112;COAR;MAUS;1317;8/13/2009 2:15 PM;8/14/2009 5:30 AM;243;245;145;57;155;60;12;20;3;C;15.25;10;3;243;10;3;13;18.69;10;3;13;18.69;0;0;0;0;16.2;0;15.93;15
230588;137U;COAR;BELM;447;7/10/2015 4:00 PM;7/13/2015 7:48 PM;1237;1270;221.5;54.5;261.5;58;15;16.5;1.2;C;65.2;33.5;3;1091;40;3.5;43.5;28.44;33.5;3;36.5;29.89;0.5;6.5;7;20.86;16.49;14.9;16.73;75
230909;137U;COAR;BELM;451;7/25/2015 3:30 PM;7/28/2015 6:48 PM;1245;1270;113.4;37.1;154.2;40.6;15;16.5;1.2;C;64.6;34;2.9;1100;40.8;3.5;44.3;28.1;34;2.9;36.9;29.81;0.6;6.8;7.4;19.59;16.6;13.94;17.03;75
231112;0YLN;COAR;BELM;563;8/1/2015 5:12 PM;8/5/2015 4:12 AM;1323;1270;451.63;74.63;495.54;78.85;14.5;18;1.25;C;66.5;36.24;3.21;1145;43.91;4.22;48.13;27.49;36.24;3.21;39.45;29.02;1.01;7.67;8.68;20.51;0.46;0.06;17.22;2867
231331;137U;COAR;BELM;455;8/6/2015 5:12 PM;8/9/2015 9:00 PM;1234;1270;267.5;23.5;303.1;26.85;15;16.5;1.2;C;65;30.5;2.85;1089;35.6;3.35;38.95;31.68;30.5;2.85;33.35;32.65;0.5;5.1;5.6;25.89;0.56;0.07;16.75;2211
231946;0YLN;COAR;BELM;571;8/28/2015 3:12 PM;9/1/2015 1:42 AM;1318;1270;237.25;33.43;281.74;37.7;14.5;18;1.25;C;67.4;36.73;3.31;1140;44.49;4.27;48.76;27.03;36.73;3.31;40.04;28.47;0.96;7.76;8.72;20.41;16.07;12.19;16.91;82
