"ESPT_CD_ID","EMBA_CD_ID","PORT_CD_ID_ORIGEM","PORT_CD_ID_DESTINO","ESPT_TX_NUM_ESCALA","ESPT_DT_QTO_BOLETIM","ESPT_DT_QTP_BOLETIM","ESPT_NR_DIST_NAVEGADA","ESPT_NR_DIST_TABELADA","ESPT_NR_COMB_EXI_MFO","ESPT_NR_OLEO_PESADO","ESPT_NR_COMB_EXI_MDO_MGO","ESPT_NR_OLEO_DIESEL","ESPT_MD_VELOC_TP","ESPT_MD_CONS_FO","ESPT_MD_CONS_DO","ESPT_IN_CARGA_LASTRO","CEVG_NR_TEMPO","CEVG_NR_OLEO_PESADO","CEVG_NR_OLEO_DIESEL","CEVG_NR_DISTANCIA_NAV","CONSUMO_FO_VIAGEM","CONSUMO_DO_VIAGEM","CONSUMO_TOTAL","CONSUMO_MEDIO_VIAGEM","CONSUMO_FO_DCE","CONSUMO_DO_DCE","CONSUMO_TOTAL_DCE","CONSUMO_MEDIO_DCE","CONSUMO_DO_FCE","CONSUMO_FO_FCE","CONSUMO_TOTAL_FCE","CONSUMO_MEDIO_FCE","VELOC_MEDIA_VIAGEM","VELOC_MEDIA_FCE","VELOC_MEDIA_DCE","TEMPO_VIAGEM","VALOR_PORTO","VEREDITO"
"230365","0F3V","BELM","RIOJ","693","6/27/2015 7:30 AM","7/5/2015 12:00 PM","2182","2231","209.14","5.6","372.98","18.23","11","18","0.5","1","6.5","7.6","0.13","80","163.84","12.63","176.47","12.36","7.6","0.13","7.73","10.35","12.5","156.24","168.74","12.46","11.13","11.09","12.31","196","647","1"
"230447","138","BELM","RIOJ","1545","6/29/2015 10:00 AM","7/7/2015 11:00 AM","2214","2231","650","68","846","70","12.3","23","0.5","2","7","7","0","82","196","2","198","11.18","7","0","7","11.71","2","189","191","11.16","11.47","11.46","11.71","193","647","1"
"230730","4321","BELM","RIOJ","321","7/9/2015 7:00 AM","7/16/2015 1:00 PM","2236","2231","518.5","108.1","745.3","110","13.5","32.5","0","1","5.2","6.6","0","75","226.8","1.9","228.7","9.78","6.6","0","6.6","11.36","1.9","220.2","222.1","9.73","12.85","12.8","14.42","174","647","1"
"230940","1HZQ","BELM","RIOJ","161","7/16/2015 2:00 AM","7/22/2015 1:00 PM","2454","2231","614","99","828","102","13","30","1","1","8","10","0","73","214","3","217","11.31","10","0","10","7.3","3","204","207","11.5","15.83","16.2","9.12","155","647","1"
"244507","0F3V","BELM","RIOJ","837","11/17/2016 2:06 AM","11/24/2016 11:00 AM","2103","2231","247.9","271.24","434.4","287.41","12","24","0.5","1","5.9","7.3","0.1","80","186.5","16.17","202.67","10.38","7.3","0.1","7.4","10.81","16.07","179.2","195.27","10.36","11.95","11.89","13.56","176","647","1"
"261386","1AFA","BELM","RIOJ","277","12/10/2017 5:42 AM","12/17/2017 10:30 AM","2341","2231","492.8","65","688.7","65.7","13.5","31","0.1","1","5","6","0","65","195.9","0.7","196.6","11.91","6","0","6","10.83","0.7","189.9","190.6","11.94","1.47","1.44","13","1588","647","1"
"104072","118","BELM","SALV","1319","2/16/2009 8:00 PM","2/22/2009 1:30 AM","1497","1487","136","60","208","75","12.2","18.5","3","1","4.83","5","1","78","72","15","87","17.21","5","1","6","13","14","67","81","17.52","11.98","11.81","16.15","125","650","1"
"139794","120","BELM","SALV","1255","3/16/2010 1:15 AM","3/21/2010 8:00 AM","1498","1500","528","129","631","143","12","22","3","1","5.42","5.4","0.22","86","103","14","117","12.8","5.4","0.22","5.62","15.3","13.78","97.6","111.38","12.68","11.89","11.71","15.87","126","650","1"
"142569","116","BELM","SALV","1287","5/24/2010 9:00 PM","5/29/2010 9:00 PM","1490","1524","1281","118","1383","135","12","22","3","1","7.58","4.6","1","80","102","17","119","12.52","4.6","1","5.6","14.29","16","97.4","113.4","12.43","12.42","12.54","10.55","120","650","1"
"148808","118","BELM","SALV","1463","8/3/2010 7:00 AM","8/8/2010 8:00 PM","1497","1500","251","78","345","93","12.2","18.5","3","1","6","4.5","0.75","80","94","15","109","13.73","4.5","0.75","5.25","15.24","14.25","89.5","103.75","13.66","0.41","0.39","13.33","3685","650","1"
"150096","132","BELM","SALV","1105","9/9/2010 9:25 AM","9/15/2010 8:30 AM","1550","1497","680","60","810","72","12","23","1","2","7","6","0","81","130","12","142","10.92","6","0","6","13.5","12","124","136","10.8","10.84","10.8","11.57","143","650","1"
"170912","6810","BELM","SALV","789","10/18/2011 3:01 AM","10/22/2011 8:30 PM","1586","1511","511.7","66.9","673.7","68.5","14","35.5","0","1","5.98","8.4","0","80","162","1.6","163.6","9.69","8.4","0","8.4","9.52","1.6","153.6","155.2","9.7","14.04","14.07","13.38","113","650","1"
"179838","0F3V","BELM","SALV","415","7/10/2012 3:55 AM","7/17/2012 8:30 AM","1519","1524","476.8","38.6","586","43.2","9.5","14","0.5","2","5.58","8.4","0.1","80","109.2","4.6","113.8","13.35","8.4","0.1","8.5","9.41","4.5","100.8","105.3","13.67","8.83","8.65","14.34","172","650","1"
"192277","0F3V","BELM","SALV","451","12/11/2012 10:42 PM","12/17/2012 8:30 AM","1521","1524","442.8","26.7","573.2","29.5","13.5","32","0.5","2","6.8","8.2","0.2","80","130.4","2.8","133.2","11.42","8.2","0.2","8.4","9.52","2.6","122.2","124.8","11.55","1.84","1.76","11.76","825","650","1"
"196094","129","BELM","SALV","1361","3/25/2013 1:30 AM","3/30/2013 5:00 AM","1479","1524","261","179","382","203","12.5","22.5","4","1","4.83","4.63","1.61","68","121","24","145","10.2","4.63","1.61","6.24","10.9","22.39","116.37","138.76","10.17","12.02","11.94","14.08","123","650","1"
"199804","0W5S","BELM","SALV","333","6/9/2013 8:15 PM","6/14/2013 9:45 AM","1530","1524","865","107.7","1037.69","110.5","15.2","44.8","0","1","6.75","8.16","0","73","172.69","2.8","175.49","8.72","8.16","0","8.16","8.95","2.8","164.53","167.33","8.71","14.04","14.25","10.81","109","650","1"
"204743","6427","BELM","SALV","843","8/30/2013 8:24 PM","9/6/2013 10:00 AM","2130","1524","782.7","79","962.7","79","13.5","29","0","1","6.9","6.2","0","85","180","0","180","11.83","6.2","0","6.2","13.71","0","173.8","173.8","11.77","13.57","13.62","12.32","157","650","1"
"214355","0ADU","BELM","SALV","447","2/17/2014 1:12 AM","2/21/2014 7:42 PM","1519","1524","606.3","72","761.4","72.2","14","32.8","0.3","1","6.3","7.5","0","82","155.1","0.2","155.3","9.78","7.5","0","7.5","10.93","0.2","147.6","147.8","9.72","13.32","13.34","13.02","114","650","1"
"217061","139","BELM","SALV","1389","4/19/2014 3:00 PM","4/24/2014 12:00 PM","1590","1524","550","103","620","108","12.3","22.5","0.5","1","6","4","2.5","74","70","5","75","21.2","4","2.5","6.5","11.38","2.5","66","68.5","22.13","13.59","13.66","12.33","117","650","1"
"220455","128","BELM","SALV","1745","8/13/2014 1:45 AM","8/19/2014 9:00 AM","1561","1524","341.76","132.33","452.78","145.65","12","19","3.5","1","6.25","5.94","2","90","111.02","13.32","124.34","12.55","5.94","2","7.94","11.34","11.32","105.08","116.4","12.64","10.34","10.16","14.4","151","650","1"
"221729","17MM","BELM","SALV","253","9/24/2014 6:00 AM","9/28/2014 11:00 PM","1477","1524","846.2","116.5","979","116.5","13","29","0","1","6.4","4.3","0","92","132.8","0","132.8","11.12","4.3","0","4.3","21.4","0","128.5","128.5","10.78","13.07","12.99","14.38","113","650","1"
"222701","17MM","BELM","SALV","259","10/18/2014 1:00 AM","10/22/2014 6:00 PM","1480","1520","491.8","101","635","101","13","29","0","1","6.7","4.6","0","92","143.2","0","143.2","10.34","4.6","0","4.6","20","0","138.6","138.6","10.01","13.1","13.06","13.73","113","650","1"
"223384","17MM","BELM","SALV","265","11/5/2014 12:30 PM","11/10/2014 10:00 AM","1545","1540","137.9","81.6","300","81.6","13","29","0","1","6.4","4.3","0","92","162.1","0","162.1","9.53","4.3","0","4.3","21.4","0","157.8","157.8","9.21","0.42","0.4","14.38","3669","650","1"
"232968","138","BELM","SALV","1563","9/30/2015 2:30 PM","10/6/2015 5:10 AM","1568","1524","490","88","610","97","12.3","22.5","0.5","1","7","5.78","0.15","80","120","9","129","12.16","5.78","0.15","5.93","13.49","8.85","114.22","123.07","12.09","11.7","11.72","11.43","134","650","1"
"238554","6826","BELM","SALV","1265","4/12/2016 5:30 AM","4/17/2016 9:48 AM","1513","1513","970.3","38.2","1081.3","39.1","12","31","0","2","6","4.6","0","82","111","0.9","111.9","13.52","4.6","0","4.6","17.83","0.9","106.4","107.3","13.34","12.2","12.13","13.67","124","650","1"
"241347","19S9","BELM","SALV","325","7/22/2016 3:00 PM","7/27/2016 3:00 PM","1529","1524","856","129","995.8","129","13.5","30.5","0","1","7","8.2","0","80","139.8","0","139.8","10.94","8.2","0","8.2","9.76","0","131.6","131.6","11.01","12.74","12.82","11.43","120","650","1"
"241733","0F3V","BELM","SALV","805","8/8/2016 4:42 AM","8/13/2016 9:30 AM","1513","1524","155","243.27","282.5","247.92","12","24","0.5","1","6.3","7.5","0.12","80","127.5","4.65","132.15","11.45","7.5","0.12","7.62","10.5","4.53","120","124.53","11.51","12.2","12.18","12.7","124","650","1"
"243324","1BW2","BELM","SALV","387","10/5/2016 2:30 AM","10/9/2016 10:50 AM","1500","1524","1034","154","1135","154","13","30","1","1","6","7","0","65","101","0","101","14.85","7","0","7","9.29","0","94","94","15.27","0.51","0.49","10.83","2960","650","1"
"244357","6826","BELM","SALV","1325","11/12/2016 11:30 AM","11/17/2016 2:30 PM","1513","1513","662.9","65","802.1","65","12","31","0","2","5.5","7.1","0","82","139.2","0","139.2","10.87","7.1","0","7.1","11.55","0","132.1","132.1","10.83","12.3","12.18","14.91","123","650","1"
"248363","94","BELM","SALV","1435","4/6/2017 10:00 PM","4/13/2017 9:30 AM","1645","1524","112","45","202","69","11.3","17","3.8","2","6","4","1","80","90","24","114","14.43","4","1","5","16","23","86","109","14.36","10.61","10.5","13.33","155","650","1"
"253186","1HZQ","BELM","SALV","423","8/28/2017 6:00 PM","9/2/2017 3:06 AM","1415","1524","912","131","1053","136","13","30","1","1","5","7.5","0","65","141","5","146","9.69","7.5","0","7.5","8.67","5","133.5","138.5","9.75","13.48","13.5","13","105","650","1"
"252663","0F3V","BELM","SALV","909","8/31/2017 8:48 AM","9/5/2017 12:30 PM","1505","1524","153.6","202.93","293.2","207.48","12","26","0.5","2","6.2","8.5","0.1","81","139.6","4.55","144.15","10.44","8.5","0.1","8.6","9.42","4.45","131.1","135.55","10.51","12.24","12.19","13.06","123","650","1"
"264076","19S9","BELM","SALV","489","3/5/2018 3:00 PM","3/10/2018 8:00 PM","1519","1524","746.6","70","882","70","13.5","30.5","0","1","7","7.6","0","83","135.4","0","135.4","11.22","7.6","0","7.6","10.92","0","127.8","127.8","11.24","0.41","0.39","11.86","3677","650","1"
"279100","1CQ3","BELM","SALV","117","5/3/2019 12:00 AM","5/7/2019 5:30 PM","1477","1524","885.8","123.1","1007.9","125.5","13","25","0.1","1","5","5.2","0","66","122.1","2.4","124.5","11.86","5.2","0","5.2","12.69","2.4","116.9","119.3","11.83","0.5","0.48","13.2","2945","650","1"
"291545","17HL","BELM","SALV","161","12/3/2019 4:30 PM","12/8/2019 3:30 AM","1474","1524","562.2","100.9","693.5","102","13","31.5","0","2","6.5","8.2","0","80","131.3","1.1","132.4","11.13","8.2","0","8.2","9.76","1.1","123.1","124.2","11.22","0.4","0.38","12.31","3659","650","1"
"158622","132","BELM","SANT","1157","2/4/2011 2:00 PM","2/5/2011 9:00 PM","407","353","533","167","562","167","12","23","1","2","17.5","16.76","0","249","29","0","29","14.03","16.76","0","16.76","14.86","0","12.24","12.24","12.91","0.56","0.22","14.23","727","651","1"
"176777","129","BELM","SANT","1275","4/21/2012 2:00 PM","4/22/2012 7:00 PM","384","353","735","126","753","130","12","23","4","2","16.86","16.16","2.81","229","18","4","22","17.45","16.16","2.81","18.97","12.07","1.19","1.84","3.03","51.16","13.24","12.77","13.58","29","651","1"
"193232","17MJ","BELM","SANT","125","1/7/2013 8:00 PM","1/9/2013 2:00 AM","330","353","706","180","751","185","13","30","1","2","14","27","1","140","45","5","50","6.6","27","1","28","5","4","18","22","8.64","0.22","0.13","10","1470","651","1"
"204202","0U1U","BELM","SANT","147","8/23/2013 4:12 PM","8/24/2013 2:12 PM","308","308","791.3","92.8","816.4","92.8","12.35","29.4","0.11","2","13.6","14.9","0","180","25.1","0","25.1","12.27","14.9","0","14.9","12.08","0","10.2","10.2","12.55","14","15.24","13.24","22","651","1"
"214111","0L4J","BELM","SANT","367","2/8/2014 7:30 AM","2/9/2014 2:30 PM","397","397","815.4","50.1","856.4","50.1","13","31","0","2","18.5","24.9","0","228","41","0","41","9.68","24.9","0","24.9","9.16","0","16.1","16.1","10.5","0.53","0.23","12.32","751","651","1"
"102655","139","BELM","SAOL","957","2/11/2009 1:45 PM","2/13/2009 7:20 AM","458","458","1049.96","144.66","1070.89","156.98","12.3","22.5","0.5","1","6.57","3.84","3.57","80","20.93","12.32","33.25","13.77","3.84","3.57","7.41","10.8","8.75","17.09","25.84","14.63","11.17","10.98","12.18","41","652","1"
"107773","6810","BELM","SAOL","437","3/23/2009 11:00 AM","3/24/2009 2:30 PM","414","414","910.2","52.5","951.9","61.8","14.5","37","0","1","5.5","5","0","80","41.7","9.3","51","8.12","5","0","5","16","9.3","36.7","46","7.26","15.33","15.53","14.55","27","652","1"
"113151","139","BELM","SAOL","989","5/6/2009 12:15 AM","5/7/2009 1:00 PM","403","403","882.54","105.19","910.35","121.06","12.3","22.5","0.5","1","5.75","5.39","1.68","75","27.81","15.87","43.68","9.23","5.39","1.68","7.07","10.61","14.19","22.42","36.61","8.96","0.55","0.45","13.04","732","652","1"
"113296","6810","BELM","SAOL","459","5/7/2009 12:30 AM","5/8/2009 4:00 AM","407","407","1185.6","83.5","1225.8","88.5","14.5","39","0","2","5.5","5.3","0","80","40.2","5","45.2","9","5.3","0","5.3","15.09","5","34.9","39.9","8.2","0.54","0.44","14.55","747","652","1"
"114386","6810","BELM","SAOL","479","6/13/2009 5:00 PM","6/14/2009 9:00 PM","414","414","517.7","48.6","557.2","49.8","14.5","37","0","1","5","5.3","0","80","39.5","1.2","40.7","10.17","5.3","0","5.3","15.09","1.2","34.2","35.4","9.44","14.79","14.52","16","28","652","1"
"115614","6810","BELM","SAOL","487","7/7/2009 1:30 AM","7/8/2009 5:30 AM","414","414","943.7","100.3","981.6","100.3","14.5","37","0","1","5.5","6.6","0","80","37.9","0","37.9","10.92","6.6","0","6.6","12.12","0","31.3","31.3","10.67","0.55","0.45","14.55","748","652","1"
"118292","129","BELM","SAOL","997","8/30/2009 8:30 AM","8/31/2009 4:00 PM","358","397","1093","155","1117","160","12","23","4","2","5.66","5.3","0.94","76","24","5","29","12.34","5.3","0.94","6.24","12.18","4.06","18.7","22.76","12.39","11.55","11.13","13.43","31","652","1"
"119728","126","BELM","SAOL","1273","9/18/2009 11:30 AM","9/20/2009 7:00 PM","392","392","677","45.35","705.53","49.58","12","19","3.5","1","8","7","1","82","28.53","4.23","32.76","11.97","7","1","8","10.25","3.23","21.53","24.76","12.52","7.13","6.6","10.25","55","652","1"
"120056","6810","BELM","SAOL","517","9/25/2009 4:18 AM","9/26/2009 9:18 PM","602","602","952.58","57.5","1015.78","58","14.5","37","0","1","5.5","7.9","0","80","63.2","0.5","63.7","9.45","7.9","0","7.9","10.13","0.5","55.3","55.8","9.35","14.68","14.7","14.55","41","652","1"
"128688","131","BELM","SAOL","995","11/28/2009 2:45 AM","11/29/2009 11:00 AM","405","410","806","140","840","150","","","","2","6.12","0","0","81","34","10","44","9.2","0","0","0","","10","34","44","7.36","12.66","12.52","13.24","32","652","1"
"130328","6810","BELM","SAOL","541","12/9/2009 4:00 AM","12/10/2009 10:00 PM","602","602","621.27","73.5","684.87","76.2","14.5","37","0","1","6","8.7","0","80","63.6","2.7","66.3","9.08","8.7","0","8.7","9.2","2.7","54.9","57.6","9.06","0.82","0.71","13.33","738","652","1"
"134715","131","BELM","SAOL","1005","12/27/2009 2:30 AM","12/28/2009 9:00 AM","400","405","567","107","588","112","","","","2","7","5","2","80","21","5","26","15.38","5","2","7","11.43","3","16","19","16.84","13.33","13.91","11.43","30","652","1"
"138459","6810","BELM","SAOL","573","2/10/2010 12:06 PM","2/12/2010 5:00 AM","590","590","958.56","79","1017.86","80","14.5","37","0","1","5.9","8.8","0","80","59.3","1","60.3","9.78","8.8","0","8.8","9.09","1","50.5","51.5","9.9","0.41","0.35","13.56","1456","652","1"
"147754","132","BELM","SAOL","1079","7/9/2010 11:00 AM","7/10/2010 5:30 PM","371","371","848","149","876","149","12","23","1","2","6","5.62","0","81","28","0","28","13.25","5.62","0","5.62","14.41","0","22.38","22.38","12.96","0.51","0.4","13.5","726","652","1"
"147997","132","BELM","SAOL","1083","7/15/2010 6:00 PM","7/17/2010 6:00 AM","401","401","788","133","817","135","12","23","1","2","5.67","5.3","0","75","29","2","31","12.94","5.3","0","5.3","14.15","2","23.7","25.7","12.68","11.14","10.75","13.23","36","652","1"
"148556","136","BELM","SAOL","1169","8/2/2010 4:00 AM","8/3/2010 4:00 PM","440","433","526.02","57.18","558.22","67.1","11.8","23","1","2","7","6.26","1.93","77","32.2","9.92","42.12","10.45","6.26","1.93","8.19","9.4","7.99","25.94","33.93","10.7","0.64","0.54","11","684","652","1"
"148954","0F3V","BELM","SAOL","195","8/14/2010 9:30 AM","8/15/2010 10:00 AM","338","338","802.3","34.6","834","36.3","14","32","0.5","1","6.75","7.2","0","88","31.7","1.7","33.4","10.12","7.2","0","7.2","12.22","1.7","24.5","26.2","9.54","14.08","14.49","13.04","24","652","1"
"148996","6810","BELM","SAOL","647","8/15/2010 2:30 AM","8/16/2010 7:30 AM","408","408","689.8","62.9","732","63.7","14.5","37","0","1","6.5","7.5","0","80","42.2","0.8","43","9.49","7.5","0","7.5","10.67","0.8","34.7","35.5","9.24","14.07","14.58","12.31","29","652","1"
"149508","138","BELM","SAOL","1083","9/2/2010 5:30 PM","9/3/2010 11:30 PM","395","395","318","134","346","134","12.3","22.5","0.5","1","6.25","5.86","0","80","28","0","28","14.11","5.86","0","5.86","13.65","0","22.14","22.14","14.23","0.58","0.47","12.8","678","652","1"
"150544","6810","BELM","SAOL","663","9/17/2010 8:30 AM","9/18/2010 1:30 PM","409","409","1142.4","48.8","1183","49","14.5","37","0","1","6.5","7.5","0","80","40.6","0.2","40.8","10.02","7.5","0","7.5","10.67","0.2","33.1","33.3","9.88","14.1","14.62","12.31","29","652","1"
"150817","132","BELM","SAOL","1115","10/2/2010 7:00 PM","10/4/2010 8:00 AM","445","452","820","38","849","46","12","23","1","2","9","9.5","2","111","29","8","37","12.03","9.5","2","11.5","9.65","6","19.5","25.5","13.1","0.32","0.24","12.33","1405","652","1"
"151750","113","BELM","SAOL","1309","10/18/2010 10:30 PM","10/20/2010 6:00 AM","440","433","238","52","254","55.62","13.5","14.5","2.5","2","9","5.44","0.94","115","16","3.62","19.62","22.43","5.44","0.94","6.38","18.03","2.68","10.56","13.24","24.55","14.19","14.77","12.78","31","652","1"
"153562","6810","BELM","SAOL","691","12/11/2010 4:30 AM","12/12/2010 9:30 AM","408","408","943.8","48.7","987.4","49.5","14.5","39","0","2","6.5","7.6","0","80","43.6","0.8","44.4","9.19","7.6","0","7.6","10.53","0.8","36","36.8","8.91","0.56","0.46","12.31","725","652","1"
"153578","121","BELM","SAOL","1439","12/17/2010 9:30 AM","12/18/2010 4:00 PM","363","363","403","71","425","75","12","20","3","2","7.5","5","0.8","100","22","4","26","13.96","5","0.8","5.8","17.24","3.2","17","20.2","13.02","12.1","11.69","13.33","30","652","1"
"155980","138","BELM","SAOL","1125","12/27/2010 5:00 PM","12/29/2010 8:30 AM","479","395","867","99","905","101","12.3","22.5","0.5","1","6.75","5.91","0","75","38","2","40","11.97","5.91","0","5.91","12.69","2","32.09","34.09","11.85","12.28","12.53","11.11","39","652","1"
"156002","121","BELM","SAOL","1447","1/10/2011 4:00 PM","1/12/2011 2:30 AM","397","395","300","62","340","68","12","20","3","2","10","7.5","1.2","114","40","6","46","8.63","7.5","1.2","8.7","13.1","4.8","32.5","37.3","7.59","0.27","0.2","11.4","1450","652","1"
"159314","131","BELM","SAOL","1163","2/22/2011 3:30 AM","2/23/2011 9:00 AM","400","433","896","120","921","121","12.5","22.5","1","1","7.11","5.6","0.5","83","25","1","26","15.38","5.6","0.5","6.1","13.61","0.5","19.4","19.9","15.93","13.79","14.48","11.67","29","652","1"
"167345","0YLN","BELM","SAOL","105","7/23/2011 6:18 AM","7/24/2011 10:00 AM","413","433","264.18","83.1","281.79","84.56","13","13","1.25","2","8.2","4.82","0.46","125","17.61","1.46","19.07","21.66","4.82","0.46","5.28","23.67","1","12.79","13.79","20.88","15.3","15.32","15.24","27","652","1"
"167855","6810","BELM","SAOL","769","7/25/2011 7:00 PM","7/27/2011 1:00 PM","487","330","675.2","39.7","737","43","13.5","35","0","2","6","8.7","0","80","61.8","3.3","65.1","7.48","8.7","0","8.7","9.2","3.3","53.1","56.4","7.22","11.6","11.31","13.33","42","652","1"
"168171","6826","BELM","SAOL","777","7/31/2011 12:00 PM","8/1/2011 5:36 PM","422","422","805.4","108.3","843.6","111.4","15.5","38.5","0","1","6.5","7.2","0","79","38.2","3.1","41.3","10.22","7.2","0","7.2","10.97","3.1","31","34.1","10.06","14.55","15.24","12.15","29","652","1"
"170081","132","BELM","SAOL","1233","9/30/2011 6:00 PM","10/2/2011 12:00 AM","390","433","793","103.5","818","106","12","23","1","2","7","5","2","90","25","2.5","27.5","14.18","5","2","7","12.86","0.5","20","20.5","14.63","13","13.04","12.86","30","652","1"
"170724","132","BELM","SAOL","1239","10/11/2011 2:30 PM","10/12/2011 11:00 PM","385","433","699.4","216.58","727","220","12.5","22.5","1","1","6.5","5","1.7","77","27.6","3.42","31.02","12.41","5","1.7","6.7","11.49","1.72","22.6","24.32","12.66","0.53","0.43","11.85","728","652","1"
"171523","132","BELM","SAOL","1247","11/5/2011 9:00 AM","11/6/2011 4:30 PM","390","433","519.4","98.6","543.66","104.62","12","23","1","2","6.08","5.06","1.7","81","24.26","6.02","30.28","12.88","5.06","1.7","6.76","11.98","4.32","19.2","23.52","13.14","0.52","0.41","13.32","751","652","1"
"171745","132","BELM","SAOL","1251","11/15/2011 4:00 PM","11/16/2011 10:30 PM","380","433","782.22","133.45","799","139.63","12","23","1","2","6.33","4.21","1.63","77","16.78","6.18","22.96","16.55","4.21","1.63","5.84","13.18","4.55","12.57","17.12","17.7","12.67","12.8","12.16","30","652","1"
"172236","132","BELM","SAOL","1255","11/30/2011 4:00 PM","12/2/2011 12:00 AM","380","433","730","147","763","154","12","23","1","2","7.5","7.03","2","86","33","7","40","9.5","7.03","2","9.03","9.52","5","25.97","30.97","9.49","11.88","12","11.47","32","652","1"
