"ID_ANALISE","ID_COND_ESPECIAL","ORIGEM_PORTO","DESTINO_PORTO","DISTANCIA_AREA_RESTRITA_HISTORICO","TEMPO_AREA_RESTRITA_HISTORICO","CONSUMO_AREA_RESTRITA_HISTORICO","VEREDITO_DISTANCIA","VEREDITO_DURACAO","VEREDITO_CONSUMO","VEREDITO_CONDICAO_ESPECIAL","DISTANCIA_AREA_RESTRITA","TEMPO_AREA_RESTRITA","CONSUMO_AREA_RESTRITA","CARGA_LASTRO","NAVIO","DISTANCIA_PORCENTAGEM","TEMPO_PORCENTAGEM","CONSUMO_PORCENTAGEM"
"9330","283526","FAZE","MAUS","288.3611","26.556526","29.627085","0","0","0","0","728","80","71.7","C","22I8","152.46121","201.24422","142.00829"
"9331","283530","MAUS","COAR","235.31624","23.401955","14.880716","1","1","0","0","238","22.1","8.46","L","1YLJ","1.1404872","-5.563444","-43.147896"
"9332","283595","COAR","BELM","1157.102","70.29336","38.67143","1","1","0","0","1124","66.8","33.8","C","1YJC","-2.8607726","-4.9696803","-12.596971"
"9333","283629","BELM","MAUS","852.3582","69.99224","37.181194","0","0","1","0","1076","93.7","37.25","L","1YLJ","26.238","33.87197","0.1850605"
"9334","283646","ITAC","MAUS","103.01923","9.172115","10.700768","1","1","0","0","104","9","7.89","C","1YPH","0.9520173","-1.8765092","-26.26698"
"9335","283683","COAR","MAUS","235.30624","14.136591","10.62653","0","0","0","0","13","0.7","0.44","C","20Y4","-94.47529","-95.04831","-95.85942"
"9336","283720","MAUS","ITAC","103.29032","5.9573116","7.444945","1","0","0","0","96","3.83","9.5","C","17MJ","-7.05809","-35.709255","27.603363"
"9337","283787","COAR","BELM","1157.102","70.29336","38.67143","0","0","0","0","1297","91.1","31.98","C","1YLJ","12.090373","29.599726","-17.303288"
"9338","283790","MAUS","COAR","235.31624","23.401955","14.880716","1","0","0","0","220","20.1","11.450001","L","1YJC","-6.5087914","-14.109736","-23.054773"
"9339","283873","PALR","RNDE","156.90805","15.968277","7.6451726","1","1","0","0","144","15.63","6.04","L","1VZ2","-8.226508","-2.1184325","-20.995897"
"9340","283893","RNDE","PALR","158.93814","17.095259","8.127424","1","0","0","0","144","14.13","4.9","C","1VZ2","-9.398717","-17.3455","-39.710297"
"9341","284118","MAUS","COAR","235.31624","23.401955","14.880716","1","0","0","0","234","19.9","108.08","L","1YIH","-0.55934787","-14.964372","626.30914"
"9342","284140","MAUS","COAR","235.31624","23.401955","14.880716","1","1","1","1","231","23","15.8","L","20Y4","-1.8342316","-1.7176092","6.1776876"
"9343","284153","MACE","MAUS","881.8","88.31866","90.119995","0","1","0","0","986","94.8","178.96","C","0YF4","11.81674","7.3385954","98.5797"
"9344","284320","RIOJ","SUAP","214","19","25.5","0","0","0","0","15","1.5","1.5","C","257J","-92.990654","-92.10526","-94.117645"
"9345","284355","CRIS","HOUS","273","17.5","23.9","1","1","1","1","273","17.5","23.9","L","1M9E","0","0","0"
"9346","284356","HOUS","SUAP","212.18182","14.535455","28.390911","1","0","0","0","213","10.75","20","C","1M9E","0.3856063","-26.042908","-29.554922"
"9347","284379","MAUS","COAR","235.31624","23.401955","14.880716","1","1","0","0","232","22.25","8.63","L","25R5","-1.4092684","-4.9224734","-42.005478"
"9348","284398","BELM","MAUS","852.3582","69.99224","37.181194","1","0","0","0","902","83.5","33.14","L","25R5","5.8240533","19.298935","-10.868919"
"9349","284405","SING","FUJA","263.66666","26","56.8","0","0","0","0","190","15","19.2","L","22TQ","-27.939314","-42.307693","-66.19718"
"9350","284409","BELM","MAUS","852.3582","69.99224","37.181194","1","1","1","1","885","76.5","40.7","L","1YJC","3.8295865","9.297824","9.463942"
"9351","284410","COAR","BELM","1157.102","70.29336","38.67143","1","1","0","0","1124","66.9","34.2","C","1YJC","-2.8607726","-4.827422","-11.562615"
"9352","284414","ITAC","RIOJ","784","53.275","46.635002","1","0","0","0","810","70","23.3","L","17MJ","3.316331","31.393707","-50.03753"
"9353","284435","PGUD","SING","1","1","1","0","0","1","0","11","0.8","1","C","6386","1000","-19.999998","0"
"9354","284436","SING","PGUD","1","1","1","0","0","0","0","20","1.5","2","C","6386","1900","50","100"
"9355","284496","SAOL","MAUS","830.75","69.49","52.6825","0","1","0","0","927","71.8","47.07","L","1YIH","11.585915","3.3242226","-10.653442"
"9356","284503","MAUS","ITAC","103.29032","5.9573116","7.444945","1","1","0","0","109","6.5","8.3","C","0T2N","5.5277944","9.109616","11.485041"
"9357","291347","KEYW","GALV","1","1","1","0","0","0","0","444","37","35.8","L","1H62","44300","3600","3480"
"9358","291350","MAUS","ITAC","103.29032","5.9573116","7.444945","1","1","0","0","107","6","1","C","0441","3.5915017","0.71656704","-86.56807"
"9359","291351","XARE","MAUS","871.8611","86.91389","85.10917","1","1","0","0","859","80.4","65.6","C","228X","-1.4751315","-7.4946404","-22.922527"
"9360","291399","SAOL","FAZE","282.1111","23.616667","25.356667","0","1","0","0","318","23.9","22.4","C","1CQ3","12.721539","1.1997104","-11.660314"
"9361","291400","FAZE","ITAC","329.31033","28.511724","28.600346","0","0","0","0","616","59.5","61.7","C","1CQ3","87.0576","108.68609","115.73167"
"9362","291415","BELM","SAOL","84.92857","6.8732142","7.1921434","1","0","0","0","83","6","5.9","C","0T2N","-2.2708178","-12.704599","-17.966038"
"9363","291416","FLZA","BELM","79.77778","5.9744444","6.614445","1","1","0","0","83","6.5","5.9","C","0T2N","4.0390015","8.796728","-10.801286"
"9364","291420","COAR","BELM","1157.102","70.29336","38.67143","0","0","0","0","1311","90.8","42.83","C","1YIH","13.300287","29.172945","10.753608"
"9365","291477","ITAC","SAOL","814.64703","53.63176","51.88353","0","0","1","0","936","69","53","L","290V","14.896381","28.655111","2.1518826"
"9366","291480","BELM","MAUS","852.3582","69.99224","37.181194","1","1","1","1","885","72","34.25","L","1YJC","3.8295865","2.868545","-7.883543"
"9367","291481","MAUS","COAR","235.31624","23.401955","14.880716","1","0","0","0","225","20.5","10.78","L","1YJC","-4.3839874","-12.400478","-27.557255"
"9368","291482","ITAC","MAUS","103.01923","9.172115","10.700768","1","1","0","0","107","9","1.9","C","0441","3.8640976","-1.8765092","-82.24426"
"9369","291487","LBEA","RIOA","69","11","18","1","1","1","1","69","11","18","L","0MD4","0","0","0"
"9370","291513","ITAC","MAUS","103.01923","9.172115","10.700768","1","1","1","1","102","10","11.3","C","1CQ3","-0.9893596","9.026098","5.599892"
"9371","291515","MAUS","NORC","880","59.5","61.9","1","1","1","1","880","59.5","61.9","C","0RRF","0","0","0"
"9372","291517","COAR","SAOL","1213.4603","77.65856","39.126026","0","1","0","0","1085","73.6","25.74","C","28VV","-10.58628","-5.226165","-34.21259"
"9373","291545","BELM","SALV","80.833336","6.1666665","6.9833336","1","1","0","0","80","6.5","8.2","C","17HL","-1.0309339","5.405402","17.422426"
"9374","291575","MAUS","COAR","235.31624","23.401955","14.880716","1","1","1","1","213","21.75","14","L","20Y4","-9.48351","-7.059044","-5.9185085"
"9375","291658","COAR","MAUS","235.30624","14.136591","10.62653","0","0","0","0","13","0.45","0.44","C","20Y4","-94.47529","-96.81677","-95.85942"
"9376","291724","MAUS","ITAC","103.29032","5.9573116","7.444945","1","1","0","0","107","5.5","2","C","0441","3.5915017","-7.6764765","-73.13613"
"9377","291742","SALV","MACE","22","2.8999999","4.1","0","0","0","0","18","1.9","2.3","C","17HL","-18.181818","-34.482754","-43.90244"
"9378","291746","SUAP","FAZE","194.72223","17.168333","19.551668","0","0","0","0","175","13.1","24.3","C","1HZQ","-10.128391","-23.696726","24.286068"
"9379","291747","ITAC","MAUS","103.01923","9.172115","10.700768","1","1","0","0","93","8.75","14","C","1HZQ","-9.7255945","-4.602158","30.83173"
"9380","291750","COAR","BELM","1157.102","70.29336","38.67143","1","1","0","0","1118","71.8","34.59","C","1YJC","-3.3793092","2.143371","-10.554117"
"9381","291751","RIOA","ELSE","1","1","1","0","0","0","0","346","26.5","67.4","C","196N","34500","2550","6640"
"9382","291856","MAUS","COAR","235.31624","23.401955","14.880716","1","1","1","1","213","23","14","L","20Y4","-9.48351","-1.7176092","-5.9185085"
"9383","291861","PALR","RNDE","156.90805","15.968277","7.6451726","1","1","0","0","145","16.75","9.389999","L","25R5","-7.5891914","4.8954725","22.822594"
"9384","291874","BELM","MAUS","852.3582","69.99224","37.181194","0","0","0","0","1614","137.8","63.36","L","1YIH","89.35701","96.87897","70.40872"
"9385","291875","MAUS","COAR","235.31624","23.401955","14.880716","1","0","1","0","237","19.9","14.82","L","1YIH","0.7155299","-14.964372","-0.4080236"
"9386","291878","BELM","FLZA","77.375","5.7875004","7.3374996","0","0","0","0","60","4.9","5.6","C","23HS","-22.455574","-15.334779","-23.679728"
"9387","291880","MAUS","ITAC","103.29032","5.9573116","7.444945","1","1","0","0","108","6","9","C","1HZM","4.559648","0.71656704","20.887398"
"9388","280200","BELM","MAUS","852.3582","69.99224","37.181194","1","1","1","1","883","75.6","39.95","L","1YJC","3.5949469","8.011972","7.4467897"
"9389","280238","ITAC","MAUS","103.01923","9.172115","10.700768","1","0","1","0","94","10.3","10.7","C","09XB","-8.754903","12.296891","-0.0071823597"
"9390","280252","RNDE","PALR","158.93814","17.095259","8.127424","0","0","0","0","29","2.4","1.35","C","1X5F","-81.75391","-85.96102","-83.38957"
"9391","280273","MAUS","ITAC","103.29032","5.9573116","7.444945","1","1","0","0","102","5.5","9.3","C","0441","-1.249218","-7.6764765","24.916983"
"9392","280308","PALR","SALV","176.85715","19.254286","11.281428","0","0","0","0","129","11","3","L","1WPJ","-27.059776","-42.86986","-73.40762"
"9393","280336","COAR","MAUS","235.30624","14.136591","10.62653","0","0","0","0","1","0.75","0.44","C","20Y4","-99.57503","-94.69462","-95.85942"
"9394","280373","ITAC","MAUS","103.01923","9.172115","10.700768","1","1","1","1","104","10","11","C","257J","0.9520173","9.026098","2.796352"
"9395","280374","SUAP","FAZE","194.72223","17.168333","19.551668","0","0","0","0","302","25.1","12.6","C","257J","55.092716","46.199406","-35.55537"
"9396","280382","ITAC","RIOJ","1","1","1","0","0","0","0","780","49.6","77.73","C","0W5S","77900","4860","7673.0005"
"9397","280390","BELM","MAUS","852.3582","69.99224","37.181194","0","0","0","0","1077","92.4","32.81","L","1YLJ","26.355326","32.014633","-11.756462"
"9398","280391","MAUS","COAR","235.31624","23.401955","14.880716","1","1","0","0","238","22.4","9.67","L","1YLJ","1.1404872","-4.2815027","-35.016567"
"9399","280406","MAUS","ITAC","103.29032","5.9573116","7.444945","1","0","0","0","104","5","6.6","C","1CQ3","0.68707466","-16.069525","-11.349243"
"9400","280445","BROU","CHRI","414","38.5","20.54","1","1","1","1","414","38.5","20.54","C","12BF","0","0","0"
"9401","280460","COAR","BELM","1157.102","70.29336","38.67143","1","1","0","0","1124","66.8","33.65","C","1YJC","-2.8607726","-4.9696803","-12.984848"
"9402","280467","PALR","RNDE","156.90805","15.968277","7.6451726","1","0","0","0","146","18.25","9.37","L","25R5","-6.9518747","14.289104","22.561"
"9403","280478","SUAP","FAZE","194.72223","17.168333","19.551668","0","1","0","0","162","17.8","15.4","C","6826","-16.80457","3.6792517","-21.234344"
"9404","280479","ITAC","MAUS","103.01923","9.172115","10.700768","1","0","1","0","104","10.5","11","C","6826","0.9520173","14.477407","2.796352"
"9405","280502","MAUS","COAR","235.31624","23.401955","14.880716","1","0","0","0","233","19.7","13.16","L","1YIH","-0.9843111","-15.818995","-11.563396"
"9406","280503","ITAC","MAUS","103.01923","9.172115","10.700768","1","1","1","1","102","9","10.4","C","1CQ3","-0.9893596","-1.8765092","-2.8107226"
"9407","280535","BELM","MAUS","852.3582","69.99224","37.181194","1","1","0","0","929","72.4","44.62","L","1YIH","8.99173","3.4400344","20.006895"
"9408","280542","RNDE","PALR","158.93814","17.095259","8.127424","1","1","1","1","145","15.58","7.64","C","25R5","-8.769536","-8.863622","-5.997282"
"9409","280593","PALR","RNDE","156.90805","15.968277","7.6451726","0","0","1","0","118","11.8","7.84","L","1X5F","-24.796719","-26.103485","2.5483727"
"9410","280759","PALR","RNDE","156.90805","15.968277","7.6451726","1","1","1","1","145","14.7","7","L","25R5","-7.5891914","-7.94248","-8.438957"
"9411","280760","RNDE","PALR","158.93814","17.095259","8.127424","1","0","0","0","146","19.5","10.349999","C","25R5","-8.140362","14.06672","27.346611"
"9412","280814","FAZE","ITAC","329.31033","28.511724","28.600346","0","0","0","0","613","68","72.36","C","257J","86.14661","138.49838","153.00394"
"9413","280834","MACE","MAUS","881.8","88.31866","90.119995","1","1","0","0","871","80.5","113.9","C","0YF4","-1.2247682","-8.852779","26.387047"
"9414","280842","COAR","BELM","1157.102","70.29336","38.67143","0","0","0","0","1298","81","32.31","C","1YLJ","12.1768","15.231371","-16.44994"
"9415","280909","MAUS","ITAC","103.29032","5.9573116","7.444945","1","0","0","0","104","5","6.7","C","1CQ3","0.68707466","-16.069525","-10.006052"
"9416","280911","MAUS","ITAC","103.29032","5.9573116","7.444945","1","1","1","1","102","6.2","7.4","C","23HS","-1.249218","4.0737867","-0.6036937"
"9417","280992","COAR","MAUS","235.30624","14.136591","10.62653","0","0","0","0","13","0.75","0.44","C","20Y4","-94.47529","-94.69462","-95.85942"
"9418","281058","BELM","MAUS","852.3582","69.99224","37.181194","1","0","1","0","885","78.3","40.449997","L","1YJC","3.8295865","11.86955","8.7915535"
"9419","281073","MAUS","COAR","235.31624","23.401955","14.880716","1","0","0","0","231","20.5","8.5","L","20Y4","-1.8342316","-12.400478","-42.879093"
"9420","281075","MAUS","COAR","235.31624","23.401955","14.880716","1","1","0","0","229","21.1","11.150001","L","1YJC","-2.6841462","-9.83659","-25.07081"
"9421","281084","COAR","BELM","1157.102","70.29336","38.67143","1","1","0","0","1165","65.2","91.37","C","1YIH","0.68256855","-7.2458625","136.27261"
"9422","281124","PALR","RNDE","156.90805","15.968277","7.6451726","0","0","1","0","119","11.5","7.92","L","1X5F","-24.1594","-27.982212","3.59478"
"9423","281126","MAUS","ITAC","103.29032","5.9573116","7.444945","1","0","0","0","108","18.53","10.6","C","17HL","4.559648","211.04636","42.378498"
"9424","281130","SAOL","FAZE","282.1111","23.616667","25.356667","0","0","0","0","674","56","58.39","C","1LPY","138.91296","137.12068","130.27475"
"9425","281131","FAZE","MAUS","288.3611","26.556526","29.627085","0","0","0","0","708","94","71.4","C","1LPY","145.52548","253.96198","140.9957"
"9426","281175","SUAP","FAZE","194.72223","17.168333","19.551668","0","0","1","0","160","13","17.6","C","1HZM","-17.83167","-24.279196","-9.982103"
"9427","281179","ITAC","SALV","819.7143","51.414284","58.225716","1","1","1","1","751","50.3","52.8","L","09XB","-8.382713","-2.1672666","-9.318418"
"9428","281189","SALV","BELM","81.5","6.0275","6.2191663","1","0","1","0","84","5.3","5.9","C","1HQM","3.0674815","-12.069678","-5.131978"
"9429","281190","BELM","MAUS","852.3582","69.99224","37.181194","0","0","1","0","1077","92.2","36.74","L","1YLJ","26.355326","31.728888","-1.1866033"
"9430","281233","NORC","SUAP","1","1","1","0","0","0","0","83","10","11.4","C","0RRF","8200","900","1040"
"9431","281234","MAUS","NORC","944.5","71.75","68.3","0","1","1","0","1073","76","66.5","L","0RRF","13.605082","5.9233427","-2.6354373"
"9432","281253","MAUS","COAR","235.31624","23.401955","14.880716","1","1","0","0","238","22.4","9.8","L","1YLJ","1.1404872","-4.2815027","-34.142952"
"9433","281340","MAUS","COAR","235.31624","23.401955","14.880716","1","1","1","1","231","21.58","13.54","L","20Y4","-1.8342316","-7.7854815","-9.009754"
"9434","281344","COAR","MAUS","235.30624","14.136591","10.62653","0","0","0","0","13","0.75","0.44","C","20Y4","-94.47529","-94.69462","-95.85942"
"9435","281414","ITAC","SUAP","830.6667","57.024998","60.845","0","0","1","0","915","66","60.38","C","1CQ3","10.152483","15.738714","-0.76423883"
"9436","281419","ITAC","MAUS","103.01923","9.172115","10.700768","1","0","0","0","108","10.8","12.1","C","17HL","4.834795","17.748188","13.075995"
"9437","281502","COAR","BELM","1157.102","70.29336","38.67143","1","1","0","0","1124","66.3","34.55","C","1YJC","-2.8607726","-5.6809845","-10.657555"
"9438","281508","CHRI","SUAP","234","15.5","19.21","1","1","1","1","234","15.5","19.21","C","12BF","0","0","0"
"9439","281574","FAZE","ITAC","329.31033","28.511724","28.600346","0","0","0","0","628","70","70.1","C","6826","90.701584","145.51303","145.10193"
"9440","281648","BELM","MAUS","852.3582","69.99224","37.181194","1","1","0","0","931","74.2","51.94","L","1YIH","9.226381","6.0117483","39.694275"
"9441","281756","RNDE","PALR","158.93814","17.095259","8.127424","0","0","0","0","29","2.5","1.29","C","1X5F","-81.75391","-85.37606","-84.127815"
"9442","281757","PALR","RNDE","156.90805","15.968277","7.6451726","1","0","0","0","146","19","9.349999","L","25R5","-6.9518747","18.985916","22.299385"
"9443","281772","FAZE","ITAC","329.31033","28.511724","28.600346","0","0","0","0","615","65.5","59","C","1HZM","86.75393","129.73006","106.29122"
"9444","281776","SAOL","SALV","194.16667","13.8550005","13.986668","0","0","0","0","36","3","3","L","1OA6","-81.45923","-78.34717","-78.551"
"9445","281800","COAR","BELM","1157.102","70.29336","38.67143","0","0","0","0","1297","82.5","33.49","C","1YLJ","12.090373","17.365288","-13.398594"
"9446","281853","MAUS","ITAC","103.29032","5.9573116","7.444945","1","0","0","0","103","16","10.3","C","17HL","-0.28107166","168.57753","38.348915"
"9447","281854","ITAC","MAUS","103.01923","9.172115","10.700768","1","0","0","0","102","10.1","12","C","17HL","-0.9893596","10.116375","12.141478"
"9448","281859","TAPE","PGUD","1","1","1","0","0","0","0","51","2.8","5.6","C","22TQ","5000","180","460"
"9449","281860","PGUD","SING","1","1","1","0","1","0","0","11","1","1.3","L","22TQ","1000","0","29.999996"
"9450","281896","RNDE","PALR","158.93814","17.095259","8.127424","1","0","0","0","144","13.9","9.44","C","1VZ2","-9.398717","-18.690908","16.14995"
"9451","281935","FAZE","MAUS","288.3611","26.556526","29.627085","0","0","0","0","732","88.5","97.5","C","17MT","153.84836","233.25143","229.09076"
"9452","281940","MAUS","COAR","235.31624","23.401955","14.880716","1","0","1","0","235","20","15.87","L","1YIH","-0.1343906","-14.537054","6.6480875"
"9453","282053","BELM","MAUS","852.3582","69.99224","37.181194","1","0","1","0","885","77.4","40.350002","L","1YJC","3.8295865","10.583687","8.522606"
"9454","282054","MAUS","COAR","235.31624","23.401955","14.880716","1","0","0","0","223","20.5","11.3","L","1YJC","-5.2339077","-12.400478","-24.062794"
"9455","282073","PALR","RNDE","156.90805","15.968277","7.6451726","0","0","0","0","120","11.75","5.84","L","1X5F","-23.52209","-26.416605","-23.611927"
"9456","282139","XARE","MAUS","871.8611","86.91389","85.10917","1","0","1","0","912","100.9","85.7","C","0RRF","4.603815","16.091919","0.6942034"
"9457","282141","COAR","SAOL","1213.4603","77.65856","39.126026","1","0","0","0","1143","66","54.159996","C","1YIH","-5.8065596","-15.012592","38.42448"
"9458","282143","MAUS","ITAC","103.29032","5.9573116","7.444945","1","0","0","0","109","6.8","8.5","C","17HL","5.5277944","14.145446","14.171433"
"9459","282177","ITAC","MAUS","103.01923","9.172115","10.700768","1","0","1","0","105","12.4","10.9","C","1LPY","1.9227147","35.19237","1.8618345"
"9460","282238","BELM","MAUS","852.3582","69.99224","37.181194","0","0","1","0","1076","94.3","37.87","L","1YLJ","26.238","34.729218","1.85256"
"9461","282239","MAUS","COAR","236.76471","23.310589","14.2658825","1","1","0","0","237","22.4","10.05","C","1YLJ","0.099372864","-3.9063334","-29.552204"
"9462","282241","COAR","BELM","1157.102","70.29336","38.67143","1","1","1","1","1124","67","34.9","C","1YJC","-2.8607726","-4.6851635","-9.752488"
"9463","282372","MAUS","ITAC","103.29032","5.9573116","7.444945","1","1","0","0","104","5.9","6","C","6826","0.68707466","-0.96203685","-19.408405"
"9464","282374","PLOU","SING","212","17","23.6","1","1","1","1","212","17","23.6","C","6386","0","0","0"
"9465","282382","SUAP","FAZE","194.72223","17.168333","19.551668","0","0","0","0","97","14","14","C","17MJ","-50.185455","-18.454515","-28.394854"
"9466","282383","ITAC","MAUS","103.01923","9.172115","10.700768","1","0","0","0","97","6.5","13.5","C","17MJ","-5.842823","-29.133034","26.159168"
"9467","282388","SAOL","FAZE","282.1111","23.616667","25.356667","0","0","0","0","177","18.6","16.800001","C","25DB","-37.258762","-21.242058","-33.745228"
"9468","282390","FAZE","ITAC","329.31033","28.511724","28.600346","0","0","0","0","600","73","74.3","C","25DB","82.19895","156.03502","159.78708"
"9469","282474","RNDE","VICO","95.181816","7.131818","8.246365","1","1","0","0","94","7.4","6.2","C","1HQM","-1.2416422","3.7603617","-24.815357"
"9470","282693","COAR","BELM","1157.102","70.29336","38.67143","0","0","0","0","1298","81.9","34.01","C","1YLJ","12.1768","16.511726","-12.053937"
"9471","282753","PALR","RNDE","156.90805","15.968277","7.6451726","1","1","1","1","144","15.48","7.12","L","1VZ2","-8.226508","-3.0577958","-6.86934"
"9472","282755","MAUS","COAR","235.31624","23.401955","14.880716","1","0","1","0","233","19.4","14.48","L","1YIH","-0.9843111","-17.100943","-2.6928604"
"9473","282813","SAOL","MAUS","830.75","69.49","52.6825","0","0","0","0","914","82.3","40.670002","L","1YIH","10.021067","18.43431","-22.801685"
"9474","282896","BELM","MAUS","852.3582","69.99224","37.181194","1","0","0","0","890","98.73","48.31","L","25R5","4.4161916","41.058495","29.931282"
"9475","282913","ITAC","MAUS","103.01923","9.172115","10.700768","1","0","1","0","94","10.2","9.7","C","25DB","-8.754903","11.206627","-9.352308"
"9476","282914","MAUS","COAR","235.31624","23.401955","14.880716","1","1","0","0","231","23.38","10.9","L","25R5","-1.8342316","-0.09381771","-26.75084"
"9477","282933","BELM","MAUS","852.3582","69.99224","37.181194","1","1","1","1","885","76.5","40.35","L","1YJC","3.8295865","9.297824","8.522594"
"9478","259751","PSPA","NYOR","1","1","1","0","0","0","0","318","24.5","31.8","C","1TLP","31700","2350","3080"
"9479","273899","SEUS","NYOR","1","1","1","0","0","0","0","347","34","74.7","C","0SUV","34600","3300","7369.9995"
"9480","274101","FAZE","MAUS","288.3611","26.556526","29.627085","0","0","0","0","704","76","70.4","C","1OA6","144.13834","186.18199","137.62042"
"9481","274368","FAZE","MAUS","288.3611","26.556526","29.627085","0","0","0","0","724","70.1","77.7","C","17MT","151.07408","163.96526","162.26001"
"9482","274466","COAR","MAUS","235.30624","14.136591","10.62653","0","0","0","0","120","8","4.67","C","20Y4","-49.00263","-43.40927","-56.053387"
"9483","274495","BADO","PALR","174","16.844194","8.7329035","1","1","1","1","175","15.84","9.24","C","25R5","0.574708","-5.9616623","5.806732"
"9484","274542","XARE","MAUS","871.8611","86.91389","85.10917","1","1","0","0","898","90.7","74.7","C","0RRF","2.998054","4.356158","-12.230378"
"9485","274547","MAUS","COAR","235.31624","23.401955","14.880716","1","0","1","0","234","19.9","13.77","L","1YIH","-0.55934787","-14.964372","-7.4641285"
"9486","274560","BELM","MAUS","822","64.65","31.658333","0","1","0","0","917","66.7","43.78","C","1YIH","11.557174","3.1709075","38.289024"
"9487","274573","MAUS","COAR","235.31624","23.401955","14.880716","1","0","0","0","231","21","13.2300005","L","20Y4","-1.8342316","-10.263908","-11.092985"
"9488","274603","PALR","BADO","175","15.405262","6.8063154","1","0","0","0","175","24.72","14.39","L","25R5","0","60.464645","111.421295"
"9489","274688","ITAC","MAUS","103.01923","9.172115","10.700768","1","1","1","1","100","9.6","10.9","C","1LPY","-2.9307485","4.665065","1.8618345"
"9490","274692","SNOS","SAOL","54.6","4.46","4.7799997","0","0","0","0","30","3.9","3.8","C","17HL","-45.054943","-12.556052","-20.50209"
"9491","274694","MAUS","ITAC","103.29032","5.9573116","7.444945","1","0","0","0","107","6.7","5.5","C","1OA6","3.5915017","12.466836","-26.12437"
"9492","274705","FAZE","ITAC","329.31033","28.511724","28.600346","0","0","0","0","600","66.5","110.74","C","0W5S","82.19895","133.23738","287.19812"
"9493","274706","SALV","FAZE","262.7","24.240002","24.369999","0","0","0","0","300","31.1","55","C","0W5S","14.198696","28.300322","125.68734"
"9494","274713","FAZE","ITAC","329.31033","28.511724","28.600346","0","0","0","0","623","59.9","63.6","C","6826","89.18325","110.08902","122.37494"
"9495","274714","SUAP","FAZE","194.72223","17.168333","19.551668","0","0","0","0","159","12.5","12.7","C","6826","-18.345224","-27.191532","-35.043907"
"9496","274739","COAR","BELM","1157.102","70.29336","38.67143","1","1","0","0","1158","67.9","50.42","C","1YIH","0.07760525","-3.404814","30.380487"
"9497","274793","TDAI","FAZE","326","24","34.3","1","0","0","0","307","33.5","26","C","25DB","-5.8282194","39.583336","-24.198252"
"9498","274794","FAZE","MAUS","288.3611","26.556526","29.627085","0","0","0","0","715","66.7","72","C","25DB","147.95299","151.16237","143.02087"
"9499","274815","BELM","COAR","1144.9315","95.75836","53.525524","1","1","1","1","1116","91.3","50.7","L","1YJC","-2.526921","-4.6558437","-5.2788315"
"9500","274854","COAR","BELM","1157.102","70.29336","38.67143","1","1","1","1","1124","65.7","37.45","C","1YJC","-2.8607726","-6.5345583","-3.158474"
"9501","274863","MAUS","ITAC","103.29032","5.9573116","7.444945","0","1","0","0","120","6","4.95","C","0103","16.177391","0.71656704","-33.511936"
"9502","274888","RIOJ","FAZE","219.45454","19.563637","21.649092","0","0","0","0","315","30","35.7","C","1CQ3","43.5377","53.345715","64.903"
"9503","274889","FAZE","MAUS","288.3611","26.556526","29.627085","0","0","0","0","714","72.8","89.79","C","1CQ3","147.6062","174.13225","203.06728"
"9504","274943","ITAC","SUAP","830.6667","57.024998","60.845","0","0","0","0","589","65.5","51.3","C","0103","-29.093098","14.861906","-15.687407"
"9505","275013","ITAC","MAUS","103.01923","9.172115","10.700768","1","1","1","1","107","9.5","9.7","C","6826","3.8640976","3.5748005","-9.352308"
"9506","275018","ITAC","MAUS","103.01923","9.172115","10.700768","1","0","0","0","110","10.75","18.9","C","0W5S","6.776178","17.203056","76.62282"
"9507","275033","COAR","BELM","1157.102","70.29336","38.67143","1","0","0","0","1229","78","32.79","C","1YLJ","6.2136173","10.963547","-15.208715"
"9508","275034","PSPA","FREE","463","33.7","44.7","1","1","1","1","463","33.7","44.7","L","09XB","0","0","0"
"9509","275056","MAUS","COAR","235.31624","23.401955","14.880716","1","0","0","0","231","21","9.5","L","20Y4","-1.8342316","-10.263908","-36.158985"
"9510","275080","MAUS","COAR","235.31624","23.401955","14.880716","1","0","1","0","232","19.9","14","L","1YIH","-1.4092684","-14.964372","-5.9185085"
"9511","275083","FLZA","SAOL","59.2","5.2980003","4.577","0","0","0","0","93","7.5","7.5","C","257J","57.094597","41.562843","63.86279"
"9512","275093","ITAC","SALV","824","54.031662","50.399998","0","0","0","0","930","64","56.6","C","1OA6","12.864077","18.449068","12.301588"
"9513","275113","BELM","FLZA","77.375","5.7875004","7.3374996","0","0","0","0","63","5","5.6","C","257J","-18.57835","-13.606918","-23.679728"
"9514","275115","SUAP","HOUS","208.8","17.6","22.399998","1","0","1","0","216","15.83","22","L","9778","3.4482718","-10.056824","-1.7857015"
"9515","275116","HOUS","SUAP","212.18182","14.535455","28.390911","1","1","1","1","219","14.25","27.6","C","9778","3.2133698","-1.9638538","-2.78579"
"9516","275139","SUAP","FAZE","194.72223","17.168333","19.551668","0","0","1","0","68","13.5","18","C","1A96","-65.07846","-21.36686","-7.936245"
"9517","275140","ITAC","MAUS","103.01923","9.172115","10.700768","1","1","1","1","107","9","10.7","C","1A96","3.8640976","-1.8765092","-0.0071823597"
"9518","275160","BADO","PALR","174","16.844194","8.7329035","1","0","0","0","175","19.44","11.34","C","25R5","0.574708","15.410686","29.853725"
